id,pred_label,pred_score,top2_label,top2_score,weak_label,rule_hits,uncertainty,score_gap,selection_reason,subject_summary,content_summary,manual_label,notes
BEyrYsTzhA,advertisement,0.3098923819976589,black_industry_or_policy_violation,0.2941795823504719,advertisement,"{""weak_label"": ""advertisement"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""]}"", ""risk_flags"": {}}",0.6901076180023411,0.01571279964718697,boundary_focus,湖州花园式独立产权科技产业园,"亲：

   我们是湖州智能制造产业园，园区定位人3D打印、人工智能、智能制造；太湖边、风景好、环境特、政策好，对科技人才项目的相应政策补助（100-600万），且我们是花园式独立50年产权的研发生产办公空间，有项目购买厂房或项目落地湖州需求可以直接电话18957123130.

                                                刘倩  1",advertisement,
VBRaqvSInN,advertisement,0.2600320053603884,malicious_link_or_attachment,0.2439652657118176,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""from\""]}"", ""risk_flags"": {}}",0.7399679946396116,0.016066739648570805,long_tail_priority,"379ith happiness,"" cried D'A379u will speak first, andte379not exchange another word","------------------ 原始邮件 ------------------



发件人: ""Kyxrvmf""<LxonybQzihgn@outlook.com>;

发送时间: 2019年11月1日 18

收件人: ""379""< Sseck@zfsg.com>;



主题: 379.There only remained thre379e, mixed",malicious_link_or_attachment,
WHbuD3flRI,advertisement,0.2600320053603884,malicious_link_or_attachment,0.2439652657118176,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""from\""]}"", ""risk_flags"": {}}",0.7399679946396116,0.016066739648570805,long_tail_priority,"379ith happiness,"" cried D'A379u will speak first, andte379not exchange another word","------------------ 原始邮件 ------------------



发件人: ""Kyxrvmf""<LxonybQzihgn@outlook.com>;

发送时间: 2019年11月1日 18

收件人: ""379""< Sseck@zfsg.com>;



主题: 379.There only remained thre379e, mixed",malicious_link_or_attachment,
OKfJ5YIWt0,advertisement,0.2908621377587265,black_industry_or_policy_violation,0.2743205835593595,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""], \""phishing\"": [\""content\""]}"", ""risk_flags"": {""flag_has_short_url"": 1}}",0.7091378622412734,0.01654155419936698,boundary_focus|strong_conflict,科学网电子杂志2019620期,"尊敬的张彬老师：您好！



欢迎您浏览科学网电子杂志。
 科学网是由中国科学院、中国工程院、国家自然科学基金委、中国科学技术协会主管，中国科学报社主办的专业性网站。
 目前，科学网电子杂志用户数量近一百万人，主要来源于国内各大专院校和研究院所，以及近五万名海外华人科学家。    免费阅读

  

构 建 全 球 华 人 科 学 社 区科学网ScienceNet.cn电子杂志",advertisement,
shNU3j7SMz,advertisement,0.2908621377587265,black_industry_or_policy_violation,0.2743205835593595,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""], \""phishing\"": [\""content\""]}"", ""risk_flags"": {""flag_has_short_url"": 1}}",0.7091378622412734,0.01654155419936698,boundary_focus|strong_conflict,科学网电子杂志2019620期,"尊敬的甄鹏老师：您好！



欢迎您浏览科学网电子杂志。
 科学网是由中国科学院、中国工程院、国家自然科学基金委、中国科学技术协会主管，中国科学报社主办的专业性网站。
 目前，科学网电子杂志用户数量近一百万人，主要来源于国内各大专院校和研究院所，以及近五万名海外华人科学家。    免费阅读

  

构 建 全 球 华 人 科 学 社 区科学网ScienceNet.cn电子杂志",advertisement,
joDXiKYbVH,advertisement,0.2908621377587265,black_industry_or_policy_violation,0.2743205835593595,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""], \""phishing\"": [\""content\""]}"", ""risk_flags"": {""flag_has_short_url"": 1}}",0.7091378622412734,0.01654155419936698,boundary_focus|strong_conflict,科学网电子杂志2019620期,"尊敬的明凤老师：您好！



欢迎您浏览科学网电子杂志。
 科学网是由中国科学院、中国工程院、国家自然科学基金委、中国科学技术协会主管，中国科学报社主办的专业性网站。
 目前，科学网电子杂志用户数量近一百万人，主要来源于国内各大专院校和研究院所，以及近五万名海外华人科学家。    免费阅读

  

构 建 全 球 华 人 科 学 社 区科学网ScienceNet.cn电子杂志",advertisement,
KeulYgcDOJ,advertisement,0.2908621377587265,black_industry_or_policy_violation,0.2743205835593595,phishing,"{""weak_label"": ""phishing"", ""weak_rule_matches"": ""{\""advertisement\"": [\""content\"", \""url\""], \""phishing\"": [\""content\""]}"", ""risk_flags"": {""flag_has_short_url"": 1}}",0.7091378622412734,0.01654155419936698,boundary_focus|strong_conflict,科学网电子杂志2019620期,"尊敬的于铭老师：您好！



欢迎您浏览科学网电子杂志。
 科学网是由中国科学院、中国工程院、国家自然科学基金委、中国科学技术协会主管，中国科学报社主办的专业性网站。
 目前，科学网电子杂志用户数量近一百万人，主要来源于国内各大专院校和研究院所，以及近五万名海外华人科学家。    免费阅读

  

构 建 全 球 华 人 科 学 社 区科学网ScienceNet.cn电子杂志",advertisement,
zFYArJ1wQ4,advertisement,0.3223882641582172,malicious_link_or_attachment,0.3057650522009076,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""fromname\""]}"", ""risk_flags"": {}}",0.6776117358417828,0.01662321195730959,long_tail_priority|strong_conflict,Meet our next Editor-in-Chief of The Plant Cell!,"Dear Guoping,

 

ASPB is delighted to announce that Blake Meyers, Danforth Center, will be the next Editor-in-Chief of The Plant Cell. Blake’s term begins January 1,",advertisement,
B87eOm92KZ,advertisement,0.2382960940969806,black_industry_or_policy_violation,0.2210283230789122,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.7617039059030194,0.017267771018068395,boundary_focus,Today's Sex-Bestsellers,Almost 55% of men are having complications with their sexual living. The cause is the same for everyone - ED. We sell you this amazing pill that is going to assist everybody. Get back to the natural s,black_industry_or_policy_violation,
KE7sNXlwTB,advertisement,0.2679873992787698,malicious_link_or_attachment,0.2504707473026124,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""impersonation\"": [\""from\""]}"", ""risk_flags"": {}}",0.7320126007212302,0.017516651976157427,long_tail_priority,Gousus Sough Shechil,"Dear Miss Gousus Sough Shechil



------------------------------- go mutilation Iranian backdrop in other when setting series inequality, stories you marginalization Iranian 2006 is, some betw",advertisement,
ysVoUMnfiZ,advertisement,0.3495568873139912,impersonation,0.3314605456449528,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6504431126860087,0.018096341669038396,long_tail_priority,New career opportunities at AKATECH.tech,"Having difficulty reading this email?  View it online.
 
 

We are pleased to provide you with some of the current job openings across the globe at AKATECH.tech, your network of careers in the",phishing,
ScLjg7rFUh,advertisement,0.3495568873139912,impersonation,0.3314605456449528,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6504431126860087,0.018096341669038396,long_tail_priority,New career opportunities at AKATECH.tech,"Having difficulty reading this email?  View it online.
 
 

We are pleased to provide you with some of the current job openings across the globe at AKATECH.tech, your network of careers in the",phishing,
9qHtBY2wKS,advertisement,0.3495568873139912,impersonation,0.3314605456449528,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6504431126860087,0.018096341669038396,long_tail_priority,New career opportunities at AKATECH.tech,"Having difficulty reading this email?  View it online.
 
 

We are pleased to provide you with some of the current job openings across the globe at AKATECH.tech, your network of careers in the",phishing,
bpDYGn5Wgr,advertisement,0.3495568873139912,impersonation,0.3314605456449528,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6504431126860087,0.018096341669038396,long_tail_priority,New career opportunities at AKATECH.tech,"Having difficulty reading this email?  View it online.
 
 

We are pleased to provide you with some of the current job openings across the globe at AKATECH.tech, your network of careers in the",phishing,
6GdqPQFpRn,advertisement,0.3495568873139912,impersonation,0.3314605456449528,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6504431126860087,0.018096341669038396,long_tail_priority,New career opportunities at AKATECH.tech,"Having difficulty reading this email?  View it online.
 
 

We are pleased to provide you with some of the current job openings across the globe at AKATECH.tech, your network of careers in the",phishing,
Jbgh2wKys9,advertisement,0.3495568873139912,impersonation,0.3314605456449528,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6504431126860087,0.018096341669038396,long_tail_priority,New career opportunities at AKATECH.tech,"Having difficulty reading this email?  View it online.
 
 

We are pleased to provide you with some of the current job openings across the globe at AKATECH.tech, your network of careers in the",phishing,
MtRUzNOcnG,advertisement,0.3149954472846059,impersonation,0.2967020436907278,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6850045527153941,0.0182934035938781,long_tail_priority,Re: mini pc,"Dear Sir/madam,

This is Doreen, one mini pc manufacturer. We have mini pc i3, i5, i7, and J1900 mini pc, both fan and fanless type, both normal and industrial type. 

Below is my company hotsel",advertisement,
tIyYScr2ax,advertisement,0.3097454307116661,impersonation,0.2904223572510578,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{}"", ""risk_flags"": {}}",0.6902545692883338,0.019323073460608298,long_tail_priority,Re: Request for Acceptance letter,"Dear Professor,
 I am Reminding you to kindly review my C.V in last/ Current email’s attachments for PhD Supervision and it’s my dream to be a part of your research group by this, I need",advertisement,
IRwOBkgrqH,advertisement,0.3190147061385687,malicious_link_or_attachment,0.299514782180706,impersonation,"{""weak_label"": ""impersonation"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""], \""impersonation\"": [\""fromname\""]}"", ""risk_flags"": {}}",0.6809852938614313,0.019499923957862708,long_tail_priority|strong_conflict,Meet our next Editor-in-Chief of The Plant Cell!,"Dear Christian,

 

ASPB is delighted to announce that Blake Meyers, Danforth Center, will be the next Editor-in-Chief of The Plant Cell. Blake’s term begins January",advertisement,
0ytnmeOQGw,advertisement,0.3298217794430221,malicious_link_or_attachment,0.3090589268438347,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6701782205569778,0.02076285259918742,long_tail_priority,新版INCOTERMS(R) 2020修订  -感谢~,"【11月28-29日北京】【12月26-27日上海】【3980元/人】

【课程联系】厉 峰   181 1750 5942  （微.信.同.号.）

【咨询邮箱】ttpx666@vip.163.com（报名回复：课程名+参会地区+公司名+学员名+手机+职位+学员邮箱，至此邮箱）





【注1】我们会在一个工作日内与您联系确认，如果没有联系您，可",advertisement,
HdIeYgQ6lG,advertisement,0.3298217794430221,malicious_link_or_attachment,0.3090589268438347,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6701782205569778,0.02076285259918742,long_tail_priority,新版INCOTERMS(R) 2020修订  感谢-,"【11月28-29日北京】【12月26-27日上海】【3980元/人】

【课程联系】厉 峰   181 1750 5942  （微.信.同.号.）

【咨询邮箱】ttpx666@vip.163.com（报名回复：课程名+参会地区+公司名+学员名+手机+职位+学员邮箱，至此邮箱）





【注1】我们会在一个工作日内与您联系确认，如果没有联系您，可",advertisement,
sYZaG5kNvq,advertisement,0.3298217794430221,malicious_link_or_attachment,0.3090589268438347,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6701782205569778,0.02076285259918742,long_tail_priority,新版INCOTERMS(R) 2020修订  -~祝好,"【11月28-29日北京】【12月26-27日上海】【3980元/人】

【课程联系】厉 峰   181 1750 5942  （微.信.同.号.）

【咨询邮箱】ttpx666@vip.163.com（报名回复：课程名+参会地区+公司名+学员名+手机+职位+学员邮箱，至此邮箱）





【注1】我们会在一个工作日内与您联系确认，如果没有联系您，可",advertisement,
Cf85bykD3X,advertisement,0.3298217794430221,malicious_link_or_attachment,0.3090589268438347,uncertain,"{""weak_label"": ""uncertain"", ""weak_rule_matches"": ""{\""advertisement\"": [\""url\""]}"", ""risk_flags"": {}}",0.6701782205569778,0.02076285259918742,long_tail_priority,新版INCOTERMS(R) 2020修订  顺祝商祺~,"【11月28-29日北京】【12月26-27日上海】【3980元/人】

【课程联系】厉 峰   181 1750 5942  （微.信.同.号.）

【咨询邮箱】ttpx666@vip.163.com（报名回复：课程名+参会地区+公司名+学员名+手机+职位+学员邮箱，至此邮箱）





【注1】我们会在一个工作日内与您联系确认，如果没有联系您，可",advertisement,
